year,month,day,hour,power
2018,1,29,10,1279.49
2018,1,29,11,1818.15
2018,1,29,12,2577.63
2018,1,29,13,3005.48
2018,1,29,14,2781.38
2018,1,29,15,2533.09
2018,1,29,16,1789.09
2018,1,29,17,1130.29
2018,1,29,18,1159.87
2018,1,29,19,1485.88
2018,1,29,20,1991.45
2018,1,29,21,2057.02
2018,1,29,22,2333.31
2018,1,29,23,3201.68
2018,1,30,0,3259.99
2018,1,30,1,2711.7
2018,1,30,2,2535.12
2018,1,30,3,1719.84
2018,1,30,4,1343.41
2018,1,30,5,977.96
2018,1,30,6,545.94
2018,1,30,7,344.61
2018,1,30,8,312.03
2018,1,30,9,923.74
2018,1,30,10,1275.42
2018,1,30,11,1726.85
2018,1,30,12,2492.06
2018,1,30,13,2375.33
2018,1,30,14,1974.87
2018,1,30,15,2240.38
2018,1,30,16,1561.47
2018,1,30,17,1253.1
2018,1,30,18,1123.63
2018,1,30,19,1178.69
2018,1,30,20,1529.29
2018,1,30,21,2294.82
2018,1,30,22,2046.39
2018,1,30,23,3008.57
2018,1,31,0,3381.01
2018,1,31,1,2770.44
2018,1,31,2,1590.57
2018,1,31,3,1405.88
2018,1,31,4,1153.08
2018,1,31,5,660.65
2018,1,31,6,663.01
2018,1,31,7,508.93
2018,1,31,8,368.64
2018,1,31,9,1034.86
2018,1,31,10,1731.33
2018,1,31,11,2086.38
2018,1,31,12,2279.96
2018,1,31,13,2122.86
2018,1,31,14,2048.52
2018,1,31,15,1904.67
2018,1,31,16,1464.22
2018,1,31,17,1061.36
2018,1,31,18,924.44
2018,1,31,19,997.76
2018,1,31,20,1853.09
2018,1,31,21,2161.81
2018,1,31,22,1834.78
2018,1,31,23,2963.76
2018,2,1,0,3418.81
2018,2,1,1,2811.86
2018,2,1,2,2118.74
2018,2,1,3,1099.96
2018,2,1,4,771.84
2018,2,1,5,756.2
2018,2,1,6,534.07
2018,2,1,7,352.73
2018,2,1,8,469.44
2018,2,1,9,1026.97
2018,2,1,10,1433.72
2018,2,1,11,1621.35
2018,2,1,12,2244.5
2018,2,1,13,2661.82
2018,2,1,14,2450.31
2018,2,1,15,1850.16
2018,2,1,16,1646.56
2018,2,1,17,1242.26
2018,2,1,18,1188.95
2018,2,1,19,1241.13
2018,2,1,20,1579.32
2018,2,1,21,2205.25
2018,2,1,22,2619.29
2018,2,1,23,3326.39
2018,2,2,0,3536.41
2018,2,2,1,2514.03
2018,2,2,2,1537.78
2018,2,2,3,1263.97
2018,2,2,4,1088.15
2018,2,2,5,1033.25
2018,2,2,6,480.36
2018,2,2,7,406.84
2018,2,2,8,266.58
2018,2,2,9,728.73
2018,2,2,10,1210.8
2018,2,2,11,1504.32
2018,2,2,12,2093.05
2018,2,2,13,2194.52
2018,2,2,14,2136.38
2018,2,2,15,1882.39
2018,2,2,16,1451.35
2018,2,2,17,1039.02
2018,2,2,18,1031.57
2018,2,2,19,1241.02
2018,2,2,20,1780.24
2018,2,2,21,2368.86
2018,2,2,22,2676.08
2018,2,2,23,3457.85
2018,2,3,0,3675.22
2018,2,3,1,3607.98
2018,2,3,2,2545.25
2018,2,3,3,1958.3
2018,2,3,4,1446.12
2018,2,3,5,1034.25
2018,2,3,6,668.59
2018,2,3,7,319.09
2018,2,3,8,559.12
2018,2,3,9,886.23
2018,2,3,10,1188.73
2018,2,3,11,1462.26
2018,2,3,12,1808.6
2018,2,3,13,1923.29
2018,2,3,14,1961.07
2018,2,3,15,2186.51
2018,2,3,16,1820.61
2018,2,3,17,1449.41
2018,2,3,18,1263.24
2018,2,3,19,1337.87
2018,2,3,20,1432.57
2018,2,3,21,1856.5
2018,2,3,22,2165.15
2018,2,3,23,3224.47
2018,2,4,0,3491.89
2018,2,4,1,3102.63
2018,2,4,2,2146.63
2018,2,4,3,1693.76
2018,2,4,4,1278.24
2018,2,4,5,779.05
2018,2,4,6,672.22
2018,2,4,7,377.99
2018,2,4,8,454.1
2018,2,4,9,704.3
2018,2,4,10,864.39
2018,2,4,11,1077.01
2018,2,4,12,2071.4
2018,2,4,13,2321.54
2018,2,4,14,1836.25
2018,2,4,15,1839.65
2018,2,4,16,1297.53
2018,2,4,17,1188.9
2018,2,4,18,1252.08
2018,2,4,19,1339.72
2018,2,4,20,1678.82
2018,2,4,21,2190.36
2018,2,4,22,2136.31
2018,2,4,23,3322.03
2018,2,5,0,3864.77
2018,2,5,1,2875.12
2018,2,5,2,2146.59
2018,2,5,3,1660.77
2018,2,5,4,1413.69
2018,2,5,5,885.69
2018,2,5,6,505.39
2018,2,5,7,331.6
2018,2,5,8,390.76
2018,2,5,9,692.5
2018,2,5,10,1098.42
2018,2,5,11,1567.95
2018,2,5,12,1930.82
2018,2,5,13,2261.01
2018,2,5,14,2047.54
2018,2,5,15,2027.1
2018,2,5,16,1274.35
2018,2,5,17,953.73
2018,2,5,18,902.37
2018,2,5,19,1198.57
2018,2,5,20,2085.85
2018,2,5,21,2499.3
2018,2,5,22,2506.72
2018,2,5,23,3408.26
2018,2,6,0,3252.24
2018,2,6,1,2273.35
2018,2,6,2,2183.46
2018,2,6,3,1821.91
2018,2,6,4,1334.28
2018,2,6,5,1036.85
2018,2,6,6,686.77
2018,2,6,7,445.77
2018,2,6,8,701.17
2018,2,6,9,902.23
2018,2,6,10,1260.69
2018,2,6,11,2121.48
2018,2,6,12,2293.44
2018,2,6,13,2385.82
2018,2,6,14,2073.25
2018,2,6,15,1925.62
2018,2,6,16,1521.34
2018,2,6,17,1052.06
2018,2,6,18,1098
2018,2,6,19,1441.92
2018,2,6,20,1935.72
2018,2,6,21,1739.44
2018,2,6,22,1914.07
2018,2,6,23,3089.73
2018,2,7,0,3204.46
2018,2,7,1,2865.44
2018,2,7,2,2251.27
2018,2,7,3,1779.16
2018,2,7,4,1131.97
2018,2,7,5,674.76
2018,2,7,6,579.1
2018,2,7,7,342.96
2018,2,7,8,422.88
2018,2,7,9,809.58
2018,2,7,10,1161.84
2018,2,7,11,1431.47
2018,2,7,12,1998.28
2018,2,7,13,2173.31
2018,2,7,14,2482.84
2018,2,7,15,1996.69
2018,2,7,16,281.33
2018,2,7,17,112.37
2018,2,7,18,505.55
2018,2,7,19,1126.97
2018,2,7,20,1559.01
2018,2,7,21,1884.17
2018,2,7,22,1981.29
2018,2,7,23,2808
2018,2,8,0,3311.38
2018,2,8,1,2599.25
2018,2,8,2,2040.66
2018,2,8,3,1773.54
2018,2,8,4,1295.09
2018,2,8,5,940.47
2018,2,8,6,526.88
2018,2,8,7,348.94
2018,2,8,8,374.37
2018,2,8,9,820.34
2018,2,8,10,1361.22
2018,2,8,11,1567.19
2018,2,8,12,2044.31
2018,2,8,13,2245.54
2018,2,8,14,2433.9
2018,2,8,15,2023.23
2018,2,8,16,1297.76
2018,2,8,17,1062.32
2018,2,8,18,871.13
2018,2,8,19,1318.47
2018,2,8,20,1545.87
2018,2,8,21,1572.73
2018,2,8,22,1656.53
2018,2,8,23,3230.7
2018,2,9,0,3832.61
2018,2,9,1,2524.32
2018,2,9,2,1835.06
2018,2,9,3,1502.15
2018,2,9,4,999.18
2018,2,9,5,457.72
2018,2,9,6,358.84
2018,2,9,7,380.21
2018,2,9,8,342.11
2018,2,9,9,729.57
2018,2,9,10,915.77
2018,2,9,11,1342.56
2018,2,9,12,1955.69
2018,2,9,13,2165.79
2018,2,9,14,2313.86
2018,2,9,15,2031.51
2018,2,9,16,1209.61
2018,2,9,17,652.21
2018,2,9,18,956.22
2018,2,9,19,1195.9
2018,2,9,20,1757.84
2018,2,9,21,2261.45
2018,2,9,22,2207.52
2018,2,9,23,3369.08
2018,2,10,0,3602.88
2018,2,10,1,2457.27
2018,2,10,2,2619.77
2018,2,10,3,1973.05
2018,2,10,4,1144.73
2018,2,10,5,669.23
2018,2,10,6,365.58
2018,2,10,7,356.95
2018,2,10,8,442.79
2018,2,10,9,611.08
2018,2,10,10,860.75
2018,2,10,11,1070.71
2018,2,10,12,2102.88
2018,2,10,13,2266.03
2018,2,10,14,2123.23
2018,2,10,15,1852.07
2018,2,10,16,1566.3
2018,2,10,17,1403.55
2018,2,10,18,1413.44
2018,2,10,19,1445.77
2018,2,10,20,2063.52
2018,2,10,21,2353.52
2018,2,10,22,2394.43
2018,2,10,23,3216.42
2018,2,11,0,3195.02
2018,2,11,1,2623.54
2018,2,11,2,1884.72
2018,2,11,3,1568.64
2018,2,11,4,1274.4
2018,2,11,5,901.82
2018,2,11,6,506.72
2018,2,11,7,369.77
2018,2,11,8,549.52
2018,2,11,9,852.32
2018,2,11,10,1334.56
2018,2,11,11,1557.67
2018,2,11,12,2014.01
2018,2,11,13,2199.26
2018,2,11,14,2132.7
2018,2,11,15,1816.98
2018,2,11,16,1268.27
2018,2,11,17,979.92
2018,2,11,18,978.18
2018,2,11,19,1392.8
2018,2,11,20,2308.93
2018,2,11,21,2375.14
2018,2,11,22,2365.3
2018,2,11,23,3257.77
2018,2,12,0,3834.97
2018,2,12,1,2889.7
2018,2,12,2,1822.52
2018,2,12,3,1732.99
2018,2,12,4,1169.39
2018,2,12,5,704.84
2018,2,12,6,438.72
2018,2,12,7,311.39
2018,2,12,8,500.28
